N,P,K,Rainfall_mm,Temperature_C,Soil_pH,Year,State_Bihar,State_Gujarat,State_Haryana,State_Karnataka,State_Kerala,State_Madhya Pradesh,State_Maharashtra,State_Odisha,State_Punjab,State_Rajasthan,State_Tamil Nadu,State_Telangana,State_Uttar Pradesh,State_West Bengal,Crop_Cotton,Crop_Groundnut,Crop_Maize,Crop_Millet,Crop_Pulses,Crop_Rice,Crop_Soybean,Crop_Sugarcane,Crop_Wheat,Soil_Type_Clay,Soil_Type_Loamy,Soil_Type_Red Soil,Soil_Type_Sandy,Fertilizer_DAP,Fertilizer_NPK,Fertilizer_Organic,Fertilizer_Potash,Fertilizer_Urea,Yield_kg_per_acre
-0.7534373930644706,0.9840884325758082,-0.4620993163798186,-0.24143209774945676,-0.1744518527755082,0.5984262810010887,-0.012177378567139982,-0.26726124191242434,-0.2556186790727725,3.4703714874447615,-0.24661785772944508,-0.2672612419124244,-0.25114902496871383,-0.24964564121097207,-0.2643863511101743,-0.284062744215599,-0.25856591038693544,-0.28131244310816045,-0.29220455535594747,-0.24661785772944508,-0.27153161912770507,-0.36810787346947577,-0.33702484493350027,-0.33579702785598614,-0.3080430342483094,-0.34554737023254406,-0.3258752679561411,-0.33702484493350027,-0.3093384633043134,-0.3443373820284292,-0.5393308788692645,2.082805389808406,-0.4968730149821545,-0.47380354147934284,-0.4525696378552518,-0.42665336858709313,-0.4450652391421417,-0.4504297155258619,-0.4557734838700402,1797
1.3925795152350622,-0.9108573021705825,1.4884114830677682,-0.9465016856957525,0.769983489321639,1.4264050857314075,-0.4180899974721752,-0.26726124191242434,-0.2556186790727725,-0.28815358921021483,-0.24661785772944508,-0.2672612419124244,-0.25114902496871383,-0.24964564121097207,-0.2643863511101743,3.5203490086718876,-0.25856591038693544,-0.28131244310816045,-0.29220455535594747,-0.24661785772944508,-0.27153161912770507,-0.36810787346947577,-0.33702484493350027,-0.33579702785598614,-0.3080430342483094,2.893959225697556,-0.3258752679561411,-0.33702484493350027,-0.3093384633043134,-0.3443373820284292,-0.5393308788692645,-0.4801216690206416,2.0125866566448884,-0.47380354147934284,-0.4525696378552518,-0.42665336858709313,-0.4450652391421417,2.2201021947065214,-0.4557734838700402,1189
0.9686749407561421,-0.7604647835399165,0.05312995139878925,1.6025960553408554,-1.0773735534617914,-0.9747334479865186,-1.0946110289805673,-0.26726124191242434,-0.2556186790727725,-0.28815358921021483,-0.24661785772944508,-0.2672612419124244,-0.25114902496871383,-0.24964564121097207,-0.2643863511101743,-0.284062744215599,-0.25856591038693544,-0.28131244310816045,-0.29220455535594747,-0.24661785772944508,-0.27153161912770507,-0.36810787346947577,-0.33702484493350027,-0.33579702785598614,-0.3080430342483094,-0.34554737023254406,-0.3258752679561411,2.967140301473365,-0.3093384633043134,-0.3443373820284292,-0.5393308788692645,-0.4801216690206416,-0.4968730149821545,2.1105794120443453,-0.4525696378552518,-0.42665336858709313,-0.4450652391421417,-0.4504297155258619,2.194072352583682,1297
-0.8329195007792681,0.7133818990406096,0.0899320419544041,-0.86514750247118,0.06425158533695734,-0.6849408663309069,1.3408646844496441,-0.26726124191242434,-0.2556186790727725,-0.28815358921021483,-0.24661785772944508,-0.2672612419124244,-0.25114902496871383,-0.24964564121097207,-0.2643863511101743,-0.284062744215599,3.8674858511067156,-0.28131244310816045,-0.29220455535594747,-0.24661785772944508,-0.27153161912770507,-0.36810787346947577,2.967140301473365,-0.33579702785598614,-0.3080430342483094,-0.34554737023254406,-0.3258752679561411,-0.33702484493350027,-0.3093384633043134,-0.3443373820284292,-0.5393308788692645,-0.4801216690206416,2.0125866566448884,-0.47380354147934284,2.2096047024697585,-0.42665336858709313,-0.4450652391421417,-0.4504297155258619,-0.4557734838700402,1117
-0.9653896803039306,0.2020473356963454,0.05312995139878925,1.3585335056671375,0.15938701357018656,1.5230026129499452,-0.2827857911704968,-0.26726124191242434,-0.2556186790727725,-0.28815358921021483,-0.24661785772944508,-0.2672612419124244,-0.25114902496871383,-0.24964564121097207,-0.2643863511101743,-0.284062744215599,-0.25856591038693544,-0.28131244310816045,-0.29220455535594747,-0.24661785772944508,-0.27153161912770507,-0.36810787346947577,-0.33702484493350027,-0.33579702785598614,-0.3080430342483094,-0.34554737023254406,-0.3258752679561411,-0.33702484493350027,-0.3093384633043134,-0.3443373820284292,-0.5393308788692645,-0.4801216690206416,-0.4968730149821545,-0.47380354147934284,2.2096047024697585,-0.42665336858709313,-0.4450652391421417,-0.4504297155258619,-0.4557734838700402,2389
1.7370019819991847,-1.2116423394319142,0.5683592191773971,-0.5532898001103184,-0.056829868778061385,1.3022082650218598,0.5290394466395736,-0.26726124191242434,-0.2556186790727725,-0.28815358921021483,-0.24661785772944508,-0.2672612419124244,-0.25114902496871383,-0.24964564121097207,-0.2643863511101743,-0.284062744215599,-0.25856591038693544,-0.28131244310816045,-0.29220455535594747,4.054856404993434,-0.27153161912770507,-0.36810787346947577,-0.33702484493350027,-0.33579702785598614,-0.3080430342483094,-0.34554737023254406,-0.3258752679561411,2.967140301473365,-0.3093384633043134,-0.3443373820284292,-0.5393308788692645,-0.4801216690206416,-0.4968730149821545,-0.47380354147934284,-0.4525696378552518,-0.42665336858709313,-0.4450652391421417,-0.4504297155258619,-0.4557734838700402,1156
1.2336152998054672,1.5255014996462055,0.9731822152891604,0.7077000398705569,-1.464834206629852,-0.878135920767981,-1.2299152352822456,3.741657386773941,-0.2556186790727725,-0.28815358921021483,-0.24661785772944508,-0.2672612419124244,-0.25114902496871383,-0.24964564121097207,-0.2643863511101743,-0.284062744215599,-0.25856591038693544,-0.28131244310816045,-0.29220455535594747,-0.24661785772944508,-0.27153161912770507,-0.36810787346947577,-0.33702484493350027,-0.33579702785598614,-0.3080430342483094,2.893959225697556,-0.3258752679561411,-0.33702484493350027,-0.3093384633043134,-0.3443373820284292,-0.5393308788692645,-0.4801216690206416,-0.4968730149821545,-0.47380354147934284,-0.4525696378552518,-0.42665336858709313,-0.4450652391421417,-0.4504297155258619,-0.4557734838700402,921
1.3660854793301296,-1.6327413915977789,-1.4741568066592268,-0.8922655635460375,0.03657582439638158,-1.2783256763876354,0.12312682773453842,-0.26726124191242434,-0.2556186790727725,-0.28815358921021483,4.054856404993434,-0.2672612419124244,-0.25114902496871383,-0.24964564121097207,-0.2643863511101743,-0.284062744215599,-0.25856591038693544,-0.28131244310816045,-0.29220455535594747,-0.24661785772944508,-0.27153161912770507,2.716594976833394,-0.33702484493350027,-0.33579702785598614,-0.3080430342483094,-0.34554737023254406,-0.3258752679561411,-0.33702484493350027,-0.3093384633043134,-0.3443373820284292,-0.5393308788692645,-0.4801216690206416,2.0125866566448884,-0.47380354147934284,-0.4525696378552518,-0.42665336858709313,2.246861610507909,-0.4504297155258619,-0.4557734838700402,1130
1.5250496947597247,-0.12881620529111965,0.6787654908442416,-0.07872373130031157,-1.4596450014534939,-0.9333345077500024,-0.5533942037738536,-0.26726124191242434,-0.2556186790727725,-0.28815358921021483,-0.24661785772944508,3.7416573867739413,-0.25114902496871383,-0.24964564121097207,-0.2643863511101743,-0.284062744215599,-0.25856591038693544,-0.28131244310816045,-0.29220455535594747,-0.24661785772944508,-0.27153161912770507,-0.36810787346947577,-0.33702484493350027,2.9779894312491404,-0.3080430342483094,-0.34554737023254406,-0.3258752679561411,-0.33702484493350027,-0.3093384633043134,-0.3443373820284292,-0.5393308788692645,-0.4801216690206416,-0.4968730149821545,2.1105794120443453,-0.4525696378552518,2.3438230508096156,-0.4450652391421417,-0.4504297155258619,-0.4557734838700402,1345
1.5250496947597247,0.8336959139451423,-0.5173024522132409,-1.6786893347169058,-1.0202922965218542,0.9710167431297319,-1.6358278541872808,3.741657386773941,-0.2556186790727725,-0.28815358921021483,-0.24661785772944508,-0.2672612419124244,-0.25114902496871383,-0.24964564121097207,-0.2643863511101743,-0.284062744215599,-0.25856591038693544,-0.28131244310816045,-0.29220455535594747,-0.24661785772944508,-0.27153161912770507,-0.36810787346947577,-0.33702484493350027,-0.33579702785598614,-0.3080430342483094,-0.34554737023254406,-0.3258752679561411,-0.33702484493350027,-0.3093384633043134,-0.3443373820284292,-0.5393308788692645,2.082805389808406,-0.4968730149821545,-0.47380354147934284,-0.4525696378552518,-0.42665336858709313,-0.4450652391421417,-0.4504297155258619,2.194072352583682,2393
-1.5747525061173782,-0.6100722649092506,-0.4620993163798186,-0.5126127084980321,0.5018745552098114,-1.1541288556780878,-1.2299152352822456,-0.26726124191242434,-0.2556186790727725,-0.28815358921021483,-0.24661785772944508,-0.2672612419124244,-0.25114902496871383,-0.24964564121097207,-0.2643863511101743,-0.284062744215599,-0.25856591038693544,3.5547663265485725,-0.29220455535594747,-0.24661785772944508,-0.27153161912770507,-0.36810787346947577,-0.33702484493350027,-0.33579702785598614,-0.3080430342483094,-0.34554737023254406,-0.3258752679561411,-0.33702484493350027,3.23270500964584,-0.3443373820284292,-0.5393308788692645,-0.4801216690206416,-0.4968730149821545,-0.47380354147934284,-0.4525696378552518,-0.42665336858709313,-0.4450652391421417,-0.4504297155258619,-0.4557734838700402,51171
1.3130974075202646,-0.24913022019565237,-0.5173024522132409,0.7619361620202719,-1.5599696348630812,0.0740397046718867,1.2055604781479656,-0.26726124191242434,-0.2556186790727725,-0.28815358921021483,4.054856404993434,-0.2672612419124244,-0.25114902496871383,-0.24964564121097207,-0.2643863511101743,-0.284062744215599,-0.25856591038693544,-0.28131244310816045,-0.29220455535594747,-0.24661785772944508,-0.27153161912770507,-0.36810787346947577,-0.33702484493350027,-0.33579702785598614,-0.3080430342483094,-0.34554737023254406,-0.3258752679561411,-0.33702484493350027,-0.3093384633043134,-0.3443373820284292,-0.5393308788692645,-0.4801216690206416,-0.4968730149821545,-0.47380354147934284,2.2096047024697585,-0.42665336858709313,-0.4450652391421417,-0.4504297155258619,-0.4557734838700402,1571
-0.0116043877263605,1.6458155145507383,-1.5109588972148418,-1.4617448461180456,-0.6899129002937314,-0.5193451053848429,-0.8240026163772104,-0.26726124191242434,-0.2556186790727725,-0.28815358921021483,-0.24661785772944508,3.7416573867739413,-0.25114902496871383,-0.24964564121097207,-0.2643863511101743,-0.284062744215599,-0.25856591038693544,-0.28131244310816045,-0.29220455535594747,-0.24661785772944508,-0.27153161912770507,-0.36810787346947577,-0.33702484493350027,-0.33579702785598614,-0.3080430342483094,-0.34554737023254406,-0.3258752679561411,-0.33702484493350027,-0.3093384633043134,2.904128486164299,-0.5393308788692645,-0.4801216690206416,2.0125866566448884,-0.47380354147934284,-0.4525696378552518,-0.42665336858709313,2.246861610507909,-0.4504297155258619,-0.4557734838700402,2808
-0.7799314289694032,-1.001092813348982,1.1939947586228494,-0.010928578613167742,-1.194995537459239,-0.2847511107112526,-0.2827857911704968,-0.26726124191242434,-0.2556186790727725,-0.28815358921021483,-0.24661785772944508,3.7416573867739413,-0.25114902496871383,-0.24964564121097207,-0.2643863511101743,-0.284062744215599,-0.25856591038693544,-0.28131244310816045,-0.29220455535594747,-0.24661785772944508,-0.27153161912770507,-0.36810787346947577,-0.33702484493350027,-0.33579702785598614,-0.3080430342483094,2.893959225697556,-0.3258752679561411,-0.33702484493350027,-0.3093384633043134,-0.3443373820284292,-0.5393308788692645,2.082805389808406,-0.4968730149821545,-0.47380354147934284,2.2096047024697585,-0.42665336858709313,-0.4450652391421417,-0.4504297155258619,-0.4557734838700402,1372
0.9686749407561421,0.8036174102190091,1.746026116957072,-1.7193664263291921,-1.2884012306336818,0.47422946029154106,-1.2299152352822456,-0.26726124191242434,-0.2556186790727725,-0.28815358921021483,-0.24661785772944508,3.7416573867739413,-0.25114902496871383,-0.24964564121097207,-0.2643863511101743,-0.284062744215599,-0.25856591038693544,-0.28131244310816045,-0.29220455535594747,-0.24661785772944508,-0.27153161912770507,-0.36810787346947577,-0.33702484493350027,-0.33579702785598614,-0.3080430342483094,2.893959225697556,-0.3258752679561411,-0.33702484493350027,-0.3093384633043134,-0.3443373820284292,1.854149352799069,-0.4801216690206416,-0.4968730149821545,-0.47380354147934284,2.2096047024697585,-0.42665336858709313,-0.4450652391421417,-0.4504297155258619,-0.4557734838700402,1400
-0.5414851058250105,-1.6628198953239122,-0.0020731844346330193,-1.5024219377303318,-0.4754257530042697,0.0740397046718867,-0.14748158486881838,-0.26726124191242434,-0.2556186790727725,-0.28815358921021483,-0.24661785772944508,-0.2672612419124244,3.9816997104590475,-0.24964564121097207,-0.2643863511101743,-0.284062744215599,-0.25856591038693544,-0.28131244310816045,-0.29220455535594747,-0.24661785772944508,-0.27153161912770507,-0.36810787346947577,-0.33702484493350027,-0.33579702785598614,-0.3080430342483094,-0.34554737023254406,-0.3258752679561411,2.967140301473365,-0.3093384633043134,-0.3443373820284292,-0.5393308788692645,-0.4801216690206416,-0.4968730149821545,-0.47380354147934284,2.2096047024697585,-0.42665336858709313,-0.4450652391421417,-0.4504297155258619,-0.4557734838700402,1786
0.20034789951309953,-0.24913022019565237,-0.020474229712440443,-0.7431162276343211,0.3929012465062946,0.5018287537825511,-0.8240026163772104,-0.26726124191242434,-0.2556186790727725,-0.28815358921021483,-0.24661785772944508,3.7416573867739413,-0.25114902496871383,-0.24964564121097207,-0.2643863511101743,-0.284062744215599,-0.25856591038693544,-0.28131244310816045,-0.29220455535594747,-0.24661785772944508,-0.27153161912770507,-0.36810787346947577,-0.33702484493350027,2.9779894312491404,-0.3080430342483094,-0.34554737023254406,-0.3258752679561411,-0.33702484493350027,-0.3093384633043134,-0.3443373820284292,-0.5393308788692645,-0.4801216690206416,2.0125866566448884,-0.47380354147934284,-0.4525696378552518,-0.42665336858709313,-0.4450652391421417,-0.4504297155258619,-0.4557734838700402,2096
-1.2303300393532557,0.08173332079181266,-1.3637505349923824,-1.4753038766554745,-0.9026703125244074,-0.9057352142589911,1.3408646844496441,-0.26726124191242434,-0.2556186790727725,-0.28815358921021483,-0.24661785772944508,-0.2672612419124244,-0.25114902496871383,-0.24964564121097207,-0.2643863511101743,-0.284062744215599,-0.25856591038693544,-0.28131244310816045,-0.29220455535594747,-0.24661785772944508,3.682812348751495,-0.36810787346947577,2.967140301473365,-0.33579702785598614,-0.3080430342483094,-0.34554737023254406,-0.3258752679561411,-0.33702484493350027,-0.3093384633043134,-0.3443373820284292,-0.5393308788692645,-0.4801216690206416,-0.4968730149821545,-0.47380354147934284,-0.4525696378552518,-0.42665336858709313,-0.4450652391421417,-0.4504297155258619,-0.4557734838700402,1328
-1.2303300393532557,-1.1514853319796479,0.47635399278836,0.40940136804712396,-0.8421295854668978,-1.733714018989311,-0.9593068226788888,-0.26726124191242434,-0.2556186790727725,-0.28815358921021483,-0.24661785772944508,-0.2672612419124244,-0.25114902496871383,-0.24964564121097207,-0.2643863511101743,-0.284062744215599,-0.25856591038693544,-0.28131244310816045,3.422260131372199,-0.24661785772944508,-0.27153161912770507,2.716594976833394,-0.33702484493350027,-0.33579702785598614,-0.3080430342483094,-0.34554737023254406,-0.3258752679561411,-0.33702484493350027,-0.3093384633043134,-0.3443373820284292,-0.5393308788692645,-0.4801216690206416,-0.4968730149821545,2.1105794120443453,-0.4525696378552518,-0.42665336858709313,2.246861610507909,-0.4504297155258619,-0.4557734838700402,929
0.20034789951309953,-1.5425058804193794,0.16353622306563378,0.2873700932102651,-1.386996128984483,1.3712064987493862,0.5290394466395736,-0.26726124191242434,-0.2556186790727725,-0.28815358921021483,-0.24661785772944508,-0.2672612419124244,-0.25114902496871383,4.005677788521506,-0.2643863511101743,-0.284062744215599,-0.25856591038693544,-0.28131244310816045,-0.29220455535594747,-0.24661785772944508,-0.27153161912770507,-0.36810787346947577,-0.33702484493350027,-0.33579702785598614,-0.3080430342483094,-0.34554737023254406,-0.3258752679561411,-0.33702484493350027,-0.3093384633043134,2.904128486164299,-0.5393308788692645,-0.4801216690206416,2.0125866566448884,-0.47380354147934284,-0.4525696378552518,-0.42665336858709313,-0.4450652391421417,-0.4504297155258619,2.194072352583682,4358
0.7302286176117496,-0.12881620529111965,-0.1492815466570924,1.629714116415713,0.8530107721433656,1.0262153301117531,0.5290394466395736,-0.26726124191242434,-0.2556186790727725,-0.28815358921021483,-0.24661785772944508,-0.2672612419124244,-0.25114902496871383,4.005677788521506,-0.2643863511101743,-0.284062744215599,-0.25856591038693544,-0.28131244310816045,-0.29220455535594747,-0.24661785772944508,-0.27153161912770507,-0.36810787346947577,-0.33702484493350027,2.9779894312491404,-0.3080430342483094,-0.34554737023254406,-0.3258752679561411,-0.33702484493350027,-0.3093384633043134,-0.3443373820284292,1.854149352799069,-0.4801216690206416,-0.4968730149821545,-0.47380354147934284,2.2096047024697585,-0.42665336858709313,-0.4450652391421417,-0.4504297155258619,-0.4557734838700402,2969
0.9156868689462772,1.435265988467806,-0.5173024522132409,-1.2990364796689005,-0.4944528386509154,1.6058004934229766,0.2584310340362168,-0.26726124191242434,-0.2556186790727725,-0.28815358921021483,-0.24661785772944508,-0.2672612419124244,-0.25114902496871383,-0.24964564121097207,-0.2643863511101743,-0.284062744215599,-0.25856591038693544,-0.28131244310816045,3.422260131372199,-0.24661785772944508,-0.27153161912770507,-0.36810787346947577,-0.33702484493350027,-0.33579702785598614,-0.3080430342483094,-0.34554737023254406,-0.3258752679561411,-0.33702484493350027,-0.3093384633043134,2.904128486164299,-0.5393308788692645,-0.4801216690206416,-0.4968730149821545,2.1105794120443453,-0.4525696378552518,-0.42665336858709313,-0.4450652391421417,-0.4504297155258619,-0.4557734838700402,3851
0.35931211494269455,-1.1514853319796479,0.8627759436223159,-1.5702170904174757,-1.6084022165090883,-0.8367369805314647,-0.5533942037738536,-0.26726124191242434,3.912077175374606,-0.28815358921021483,-0.24661785772944508,-0.2672612419124244,-0.25114902496871383,-0.24964564121097207,-0.2643863511101743,-0.284062744215599,-0.25856591038693544,-0.28131244310816045,-0.29220455535594747,-0.24661785772944508,-0.27153161912770507,-0.36810787346947577,-0.33702484493350027,-0.33579702785598614,-0.3080430342483094,-0.34554737023254406,3.0686587732536617,-0.33702484493350027,-0.3093384633043134,-0.3443373820284292,1.854149352799069,-0.4801216690206416,-0.4968730149821545,-0.47380354147934284,-0.4525696378552518,-0.42665336858709313,-0.4450652391421417,-0.4504297155258619,2.194072352583682,3048
-0.8329195007792681,-0.5799937611831174,-0.4068961805463963,-0.5532898001103184,1.5414453255401876,0.44663016680052975,1.4761688907513224,3.741657386773941,-0.2556186790727725,-0.28815358921021483,-0.24661785772944508,-0.2672612419124244,-0.25114902496871383,-0.24964564121097207,-0.2643863511101743,-0.284062744215599,-0.25856591038693544,-0.28131244310816045,-0.29220455535594747,-0.24661785772944508,-0.27153161912770507,-0.36810787346947577,2.967140301473365,-0.33579702785598614,-0.3080430342483094,-0.34554737023254406,-0.3258752679561411,-0.33702484493350027,-0.3093384633043134,-0.3443373820284292,-0.5393308788692645,2.082805389808406,-0.4968730149821545,-0.47380354147934284,2.2096047024697585,-0.42665336858709313,-0.4450652391421417,-0.4504297155258619,-0.4557734838700402,1214
